"d1" "d2" "d3" "d4" "d5" "d6" "d7" "d8" "d9" "d10"
"208" 2 0.155995141400553 6.56145380993833 1.51644574011011 0.584506821542473 0.26925970986328 18.8686474191084 2.5582624739036 34 13
"209" 5 2.04907981729989 7.6695002779355 2.44574372922671 0.483010138617943 0.306071579300509 8.76725504822776 3.97847014246508 29 4
"210" 4 6.67449494634252 0.897406865009246 4.3336993284908 0.393238191098725 0.299221530938667 3.41869258933262 2.04837267985567 35 3
"211" 7 2.68741474519708 3.04701187667725 1.00392542684944 0.434728858767048 0.130253677129637 9.31317941441904 2.28007382759824 24 6
"212" 7 -12.7869448723631 0.844916121377632 0.942971282248785 0.585226132627917 0.317419522750556 0.345560464318204 3.05583431199193 34 21
"213" 1 2.4067862447061 5.90587326524793 2.20936594494502 0.322408896794123 0.371581756024816 2.44498080833347 3.6429677773267 30 6
"214" 6 -1.06044118655048 21.2809528318367 1.16354758242333 0.4710341883182 0.0849032378978653 13.5266988794613 2.68726951209828 22 18
"215" 5 -2.39413594647799 2.77016788744444 5.85936432423352 0.258155008235216 0.106172101864942 10.4717232482767 3.74926392408088 33 3
"216" 8 -2.55233966176663 2.82607797908151 9.21020317603252 0.486705631804133 0.129469343554766 2.8271682837165 3.01133862836286 25 5
"217" 3 -4.16995851547854 1.04022865510813 0.912761573549089 0.499610831643826 0.243685380698522 0.572224312051461 3.10439517814666 28 6
"218" 4 -4.00700218992959 8.42757042835295 2.80606577976245 0.512845375873961 0.147383884606845 0.427374575442993 3.22059404244646 37 2
"219" 5 -0.0295894450862191 9.89819387957618 1.33329293177342 0.471472075778198 0.326823724982694 3.05897760590589 2.25474055996165 33 16
"220" 3 -9.75988483083214 5.19334177462799 0.25651818607195 0.480857000631445 0.101413706385612 3.51842358529316 2.71595633681864 32 21
"221" 6 -12.8049225783805 12.3971932278838 3.06562601074622 0.259967053382763 0.21389583217572 0.0278413417571388 2.09160270448774 24 2
"222" 4 -6.27393145192702 8.58071381911656 1.31112649500303 0.461418942371838 0.211324379558611 5.77474908937767 2.67765977885574 32 7
"223" 4 -4.77401033471703 2.22338835521495 2.89864070788988 0.489403895133309 0.171448653381784 6.34525839985444 2.34709544898942 29 10
"224" 0 -4.38446360113202 0.590089814488376 0.172136731208765 0.373429141467307 0.0647176277548595 1.36155998934283 3.68701661704108 32 7
"225" 2 -11.448045191933 3.64051482772875 3.45730025215418 0.402869106730418 0.136640473570696 7.75116745373272 3.87215452222154 24 1
"226" 4 6.65555715962765 2.66823400588477 7.36918062829023 0.450938230262138 0.112187196625636 0.734080941053193 3.75546632241458 28 8
"227" 5 -9.87082090816898 24.1125140244521 1.41813521326579 0.39595022325824 0.0956859993966137 2.90530589111707 2.8112130863592 30 15
"228" 8 -3.79317682033086 29.5698365523181 0.730442569257627 0.438584738691961 0.124399637072894 1.57542023230645 3.75073419045657 29 12
"229" 5 -7.03588686957772 8.20719997614148 9.20600901389681 0.479055531428609 0.283640841898695 6.05023727030581 2.4023994053714 26 17
"230" 6 -2.63475068921615 4.56736116435664 1.64069252631816 0.566992458371941 0.0591690870078801 8.0867117690519 3.31691877730191 31 3
"231" 8 -9.75827749069675 0.112683387659772 2.34719714802935 0.405019562604053 0.282862955484732 5.37414344907129 2.67619653465226 35 0
"232" 3 -7.84271867481571 2.74074522955052 7.04273329755859 0.575724965874846 0.316825057948533 0.000217492201072251 2.96528691705316 33 3
"233" 2 -8.56541075862433 2.55546396829063 0.902833077152841 0.399913767035034 0.0128744674423975 0.0804749290813797 3.58820569235831 30 0
"234" 6 -0.921628292031885 4.3004936765997 3.07374964780368 0.741758926557386 0.0517026477480349 2.68744262805191 3.52883798349649 30 5
"235" 2 -2.93323905771338 6.51269677231376 1.64786803199113 0.483292329921726 0.390779928236803 13.2846815937304 2.53232687851414 36 6
"236" 5 -6.4677294677092 4.28594817331185 1.4308457962428 0.437358461180683 0.102427924751231 0.0657098897280471 2.44550667656586 27 0
"237" 6 -5.00526576665064 17.6913859391941 7.12444944107747 0.338385330359814 0.0515826484767522 5.3580671480696 3.78326611220837 27 2
"238" 3 -10.8833381928646 7.34386542848968 1.40943010461975 0.675886271699955 0.212106071688952 3.37903133895885 3.75571716669947 28 8
"239" 3 -8.78095433186405 7.37256946825139 1.09628487898828 0.708846056262254 0.134944071595628 1.99048370636604 3.27910920605063 32 10
"240" 4 -6.97737851950783 3.9479483494664 4.57423552362119 0.561974465670977 0.202960441316738 1.0771182431059 2.17365447152406 27 11
"241" 7 1.80766067930038 0.700198039225187 5.15123868641623 0.615000335137349 0.214642584181529 1.24043510376684 3.40303959464654 22 0
"242" 4 -18.7478136073579 2.35037515590406 8.49700266126824 0.314538927154499 0.47250758101865 7.42706298039977 3.67615770408884 32 17
"243" 4 1.62997784982587 13.966659120992 1.68215027572198 0.274773483467821 0.125811589003288 0.571222925693066 3.08861023327336 39 1
"244" 1 4.7821531547734 1.43152432753915 3.29755264717378 0.472599290702838 0.32522331129942 3.59909509876762 2.16178495297208 40 2
"245" 3 -4.34714918126131 6.09852692820071 1.05961546031436 0.42594305727506 0.110868865420453 2.76571345042457 2.17433974612504 39 1
"246" 7 -2.00263132103293 5.4904228740165 2.19095614903759 0.625137185692387 0.375036450154402 0.849456107870783 3.57416249997914 32 12
"247" 11 -7.76868235731583 10.7469328739616 1.57962254505845 0.515319797977387 0.157059772479343 0.686396904455988 2.36582015361637 26 9
"248" 7 -3.23803234613981 6.55659173022443 1.08208943088894 0.476755322369158 0.198547698591495 0.459649113258182 2.59324135351926 36 3
"249" 3 -8.54407879500344 3.11486468866628 7.41797352570433 0.298763922320084 0.213116395057912 10.320716938933 2.87437553191558 27 4
"250" 2 -2.17821019257931 3.22337240151358 9.86231905019718 0.628611430206606 0.184427592043636 5.69878273640823 2.74061387870461 27 15
"251" 4 -7.86482608384626 7.68266105231825 2.44744976463343 0.421278744351776 0.305957618398538 0.199804947580351 2.01592876389623 29 23
"252" 3 -8.10231869297077 3.98201020831668 1.94068580165922 0.533087243918901 0.108041079319327 2.06705142446965 3.31119264103472 31 10
"253" 9 -0.406950318252346 10.062632746171 5.91420490517063 0.241243327686183 0.283891359645771 3.86234018646425 2.37740666279569 30 10
"254" 4 -0.220293156888317 0.754461269931118 4.39481191198146 0.438993436258218 0.160522687996642 2.07687406523989 2.54400447476655 32 39
"255" 8 -8.20440788815226 1.61975963146946 1.60028833009473 0.467946077756527 0.10732910690835 2.33739355932792 2.85540533158928 28 3
"256" 6 -0.408736590718163 4.06654393423786 7.60661900670327 0.508396644750425 0.117638716348673 5.06123195038377 2.1477083619684 33 19
"257" 8 -4.22115708113621 3.34085026940216 3.21645948929423 0.697301877011546 0.242071298563027 0.0343922768980503 3.60990112507716 30 11
"258" 8 -2.44306717067991 7.04188251023513 13.5240702235469 0.68988478927888 0.192641175301807 2.02123515380976 2.77579874545336 29 5
"259" 3 -7.43832283191322 5.56657579967138 5.94727981246849 0.504868104825071 0.210672032829539 0.771265431052587 2.31245491094887 39 1
"260" 1 -1.00310640743465 2.42194015684005 8.47217133656292 0.422287336086512 0.17167930568566 4.06256265376622 2.73286801669747 39 17
"261" 9 -5.22564812359143 0.0336286721657438 0.979321983262133 0.353712161276558 0.236512005544666 0.585893242920594 3.01687235152349 36 5
"262" 4 -10.5585005813385 1.19182835447494 0.963750385096051 0.654846099436094 0.176518422279252 0.0309783113444553 3.25752000231296 27 0
"263" 5 -9.6242561061998 5.03746999278857 0.378282337021005 0.232151335630658 0.211841774371173 0.0988085782767837 2.59532938757911 32 2
"264" 4 -3.76127564732927 2.82463603428026 5.3674623368129 0.39168212256732 0.428023170916922 0.000483719273749924 2.97409897530451 32 9
"265" 8 -4.64052053555559 6.48852618837036 1.06494041671026 0.629634558409069 0.045250747788398 3.11151616613969 3.01545263780281 23 2
"266" 1 -6.29293989118578 6.85407436004685 3.34897292514282 0.394962351076702 0.357913085578716 23.5887190451443 2.6726624276489 22 9
"267" 4 5.7498841024639 2.1307934243836 5.71131426792235 0.477738794989529 0.0997042878852768 0.0625442732851457 3.88951245881617 24 1
"268" 4 -9.01805018618001 5.80505847900649 1.89911841984203 0.463744622784745 0.230284899869843 0.909858121256165 2.84631013823673 30 9
"269" 7 -13.212680360026 8.01300584052948 2.9835700799643 0.537966521731041 0.223545510046505 0.060596191324033 3.7610291223973 26 14
"270" 5 -5.07375186088163 34.2344934878752 0.684174079293257 0.629643784893427 0.371470348472048 1.62481350151227 2.07666110713035 28 2
"271" 3 -1.98358991873615 3.38364726141974 0.654928554390087 0.438157739778532 0.0357983048385428 2.34686294345422 2.07271937094629 22 18
"272" 9 -1.45940371251846 5.06060959600821 0.65376672981207 0.26910770127892 0.0536898670165721 2.47454339855867 3.9416127866134 31 26
"273" 3 -3.61459217437841 2.72890532593806 7.01759761560322 0.517536164920783 0.404900435874897 0.855014972358643 2.36461775191128 30 8
"274" 2 -7.95279716830794 0.495388427790145 2.21555190435597 0.311217150848312 0.175560416938706 1.87277168605337 2.03274528682232 32 4
"275" 6 -7.4249673535565 2.23888146429141 2.75976255952276 0.548038106705199 0.21673969916978 9.20122422416257 3.33425784902647 28 1
"276" 6 -6.41702665229432 1.56058857194384 14.7977419356051 0.485715271081814 0.0365718164228954 1.47668617650359 2.69564993027598 22 0
"277" 9 -1.62692338250411 4.26539821616058 3.64293158625928 0.764216484938967 0.269294995337151 2.38001634831203 2.62834380520508 36 2
"278" 6 -3.52139783727523 4.58326153024552 3.32599272270009 0.536855336081426 0.267523917465985 0.965433463697757 3.0963504081592 25 9
"279" 2 -4.69116978619736 3.14370231029698 3.45806549466259 0.609223554701671 0.0247654422527449 2.57522490121879 3.7606466691941 31 10
"280" 9 -15.3766728724339 16.7176719127669 6.46360184268222 0.575043057958021 0.258680297951968 0.162121711653567 3.12216519704089 35 11
"281" 4 -1.16040315615173 4.13716528277273 1.19436297421767 0.310364978759008 0.0905181084479962 0.882973620110762 2.90373885352165 29 1
"282" 4 -1.10416461435416 2.46225419256618 1.57261169219546 0.45941851863517 0.302929732041993 13.0923565969969 2.87147481925786 36 13
"283" 2 -3.00700588258527 3.14583092990276 3.92543568310991 0.497535738842419 0.206603571552769 1.92225973183158 2.4233555435203 25 0
"284" 6 -0.0294944069429075 11.4602108704674 6.36441142227727 0.597750071136963 0.177497331631329 10.2159017996467 2.11756892036647 26 1
"285" 5 -6.01291365643165 7.79600748892357 0.352659850532267 0.48636332694821 0.0552180376124285 0.632453394193079 3.30430042743683 31 17
"286" 5 -0.280043793650771 10.0992255407146 1.03756477504774 0.595141296048571 0.208779037901954 2.18928023456742 3.69568217499182 36 8
"287" 6 -1.21610622018077 9.96694901909646 0.424086410328897 0.524219999272141 0.171454650249229 1.45121447228203 3.58885651314631 31 7
"288" 2 7.50694732673998 1.9939277842183 2.5689469543351 0.436476448446365 0.180145628794256 1.10833106796391 2.47036373661831 31 11
"289" 4 -6.39205278391188 10.4747098413969 1.51483908513386 0.600323235090771 0.235110560796475 1.44507612799343 3.71579856052995 22 0
"290" 5 -8.77874823357307 4.57280081417373 2.01592841349068 0.41032115103925 0.303770634867679 0.448971675811391 3.16757526667789 19 18
"291" 4 4.12022724954143 8.00679667432868 0.482761834731641 0.545470764379793 0.0972303876616653 3.5397659651692 2.17465848335996 35 4
"292" 4 -12.9083280624151 18.8350308395148 0.655334238850626 0.694635534546234 0.0507492788546592 0.583875914430529 3.02366356132552 25 29
"293" 2 -6.68556373649954 1.66751039935962 2.4502856420691 0.316826560640933 0.211923635901939 4.17397631337342 3.39803231833503 29 13
"294" 7 -7.25935473737214 13.4650030641408 2.26541586646667 0.631835887804738 0.063723817189099 6.45624257570802 3.14951149234548 32 6
"295" 1 2.61646775845649 8.08193594574476 2.39791411338658 0.460245678403705 0.100499181890674 4.31221326479069 3.3035053932108 40 0
"296" 6 -17.212806073402 57.3618855624286 0.409650626099466 0.387366877290099 0.103130197685843 9.4466364491653 2.57980761723593 30 14
"297" 2 0.0736220042374951 4.10212361045774 3.04092052172424 0.506993369595441 0.0154340280374204 0.00407371909443527 2.32149677770212 26 6
"298" 13 2.19333863554326 6.20376547112534 0.212772252142826 0.330825265160021 0.28367668704285 0.0386756574975848 2.06236581970006 22 2
"299" 5 1.92065711004083 3.07690125700464 2.76127298896991 0.44994584440963 0.285056524334503 2.54284892731865 3.34737799316645 27 0
"300" 7 -0.215415732985392 0.351312939606664 3.19264115759305 0.452912743743327 0.238531713454768 3.36831545534523 2.94604633376002 36 5
